store,date,year,month,week,quarter,month_fac,is_holiday,type,size,total_weekly_sales,temperature,fuel_price,cpi,unemployment
16,2010-04-23,2010,4,16,2,Apr,FALSE,B,57197,370230.93999999994,44.9,2.776,189.6190057,6.842
16,2010-04-30,2010,4,17,2,Apr,FALSE,B,57197,383550.9299999999,37.75,2.766,189.575127,6.842
16,2010-05-07,2010,5,18,2,May,FALSE,B,57197,403217.2199999998,37.43,2.771,189.5312483,6.842
16,2010-05-14,2010,5,19,2,May,FALSE,B,57197,401770.89999999997,41.26,2.788,189.4904116,6.842
16,2010-05-21,2010,5,20,2,May,FALSE,B,57197,435300.51000000007,47.34,2.776,189.467827,6.842
16,2010-05-28,2010,5,21,2,May,FALSE,B,57197,479430.0000000001,52.08,2.737,189.4452425,6.842
16,2010-06-04,2010,6,22,2,Jun,FALSE,B,57197,516295.81,53.76,2.7,189.422658,6.842
16,2010-06-11,2010,6,23,2,Jun,FALSE,B,57197,535587.3099999999,62.63,2.684,189.4000734,6.842
16,2010-06-18,2010,6,24,2,Jun,FALSE,B,57197,540149.8499999999,52.4,2.674,189.4185259,6.842
16,2010-06-25,2010,6,25,2,Jun,FALSE,B,57197,546554.9599999998,62.37,2.715,189.4533931,6.842
16,2010-07-02,2010,7,26,3,Jul,FALSE,B,57197,610641.42,64.44,2.728,189.4882603,6.868
16,2010-07-09,2010,7,27,3,Jul,FALSE,B,57197,614253.3299999998,61.79,2.711,189.5231276,6.868
16,2010-07-16,2010,7,28,3,Jul,FALSE,B,57197,586583.69,67.68,2.699,189.6125456,6.868
16,2010-07-23,2010,7,29,3,Jul,FALSE,B,57197,588344.18,70.67,2.691,189.774698,6.868
16,2010-07-30,2010,7,30,3,Jul,FALSE,B,57197,562633.6699999999,70.71,2.69,189.9368504,6.868
16,2010-08-06,2010,8,31,3,Aug,FALSE,B,57197,586936.4500000002,67.42,2.69,190.0990028,6.868
16,2010-08-13,2010,8,32,3,Aug,FALSE,B,57197,543757.97,63.91,2.723,190.2611552,6.868
16,2010-08-20,2010,8,33,3,Aug,FALSE,B,57197,521516.9600000001,63.59,2.732,190.2948237,6.868
16,2010-08-27,2010,8,34,3,Aug,FALSE,B,57197,581010.5200000004,65.66,2.731,190.3284922,6.868
16,2010-09-03,2010,9,35,3,Sep,FALSE,B,57197,542087.8899999999,58.02,2.773,190.3621607,6.868
16,2010-09-10,2010,9,36,3,Sep,TRUE,B,57197,537518.5699999998,57.24,2.78,190.3958293,6.868
16,2010-09-17,2010,9,37,3,Sep,FALSE,B,57197,522049.52,56.55,2.8,190.4688287,6.868
16,2010-09-24,2010,9,38,3,Sep,FALSE,B,57197,511330.31999999995,58.19,2.793,190.5713264,6.868
16,2010-10-01,2010,10,39,4,Oct,FALSE,B,57197,463977.54,59.39,2.759,190.6738241,6.986
16,2010-10-08,2010,10,40,4,Oct,FALSE,B,57197,442894.19999999995,54.29,2.745,190.7763218,6.986
16,2010-10-15,2010,10,41,4,Oct,FALSE,B,57197,452169.2799999999,45,2.762,190.8623087,6.986
16,2010-10-22,2010,10,42,4,Oct,FALSE,B,57197,541216.9200000002,45.85,2.762,190.9070184,6.986
16,2010-10-29,2010,10,43,4,Oct,FALSE,B,57197,495022.51,35.76,2.748,190.951728,6.986
16,2010-11-05,2010,11,44,4,Nov,FALSE,B,57197,446905.0199999999,39.94,2.729,190.9964377,6.986
16,2010-11-12,2010,11,45,4,Nov,FALSE,B,57197,453632.76,34.04,2.737,191.0411474,6.986
16,2010-11-19,2010,11,46,4,Nov,FALSE,B,57197,458634.6799999999,27.26,2.758,191.0312172,6.986
16,2010-11-26,2010,11,47,4,Nov,TRUE,B,57197,651837.77,23.46,2.742,191.0121805,6.986
16,2010-12-03,2010,12,48,4,Dec,FALSE,B,57197,512260.5899999998,23.68,2.712,190.9931437,6.986
16,2010-12-10,2010,12,49,4,Dec,FALSE,B,57197,570103.6400000001,32.02,2.728,190.9741069,6.986
16,2010-12-17,2010,12,50,4,Dec,FALSE,B,57197,648652.0099999999,26.01,2.778,191.0303376,6.986
16,2010-12-24,2010,12,51,4,Dec,FALSE,B,57197,1004730.6899999998,32.46,2.781,191.1430189,6.986
16,2010-12-31,2010,12,52,4,Dec,TRUE,B,57197,575317.3800000001,19.66,2.829,191.2557002,6.986
16,2011-01-07,2011,1,1,1,Jan,FALSE,B,57197,573545.96,12.39,2.882,191.3683815,6.614
16,2011-01-14,2011,1,2,1,Jan,FALSE,B,57197,470365.58999999997,17.46,2.911,191.4784939,6.614
16,2011-01-21,2011,1,3,1,Jan,FALSE,B,57197,462888.13,28.6,2.973,191.5731924,6.614
16,2011-01-28,2011,1,4,1,Jan,FALSE,B,57197,448391.99000000017,20.8,3.008,191.667891,6.614
16,2011-02-04,2011,2,5,1,Feb,FALSE,B,57197,479263.15,13.64,3.011,191.7625895,6.614
16,2011-02-11,2011,2,6,1,Feb,TRUE,B,57197,466806.8899999999,15.02,3.037,191.8572881,6.614
16,2011-02-18,2011,2,7,1,Feb,FALSE,B,57197,491179.79,27.18,3.051,191.9178331,6.614
16,2011-02-25,2011,2,8,1,Feb,FALSE,B,57197,475201.6399999999,26.15,3.101,191.9647167,6.614
16,2011-03-04,2011,3,9,1,Mar,FALSE,B,57197,484829.07,31.77,3.232,192.0116004,6.614
16,2011-03-11,2011,3,10,1,Mar,FALSE,B,57197,457504.3500000001,29.36,3.372,192.058484,6.614
16,2011-03-18,2011,3,11,1,Mar,FALSE,B,57197,497373.49,36.5,3.406,192.1237981,6.614
16,2011-03-25,2011,3,12,1,Mar,FALSE,B,57197,465279.6799999998,32.61,3.414,192.1964844,6.614
16,2011-04-01,2011,4,13,2,Apr,FALSE,B,57197,459756.11,35.75,3.461,192.2691707,6.339
16,2011-04-08,2011,4,14,2,Apr,FALSE,B,57197,439276.4999999999,38.04,3.532,192.3418571,6.339
16,2011-04-15,2011,4,15,2,Apr,FALSE,B,57197,427855.24000000005,34.59,3.611,192.4225954,6.339
16,2011-04-22,2011,4,16,2,Apr,FALSE,B,57197,368600,40.74,3.636,192.5234638,6.339
16,2011-04-29,2011,4,17,2,Apr,FALSE,B,57197,378100.31000000006,37.77,3.663,192.6243322,6.339
16,2011-05-06,2011,5,18,2,May,FALSE,B,57197,423805.22000000003,38.64,3.735,192.7252006,6.339
16,2011-05-13,2011,5,19,2,May,FALSE,B,57197,410406.9499999998,43.29,3.767,192.826069,6.339
16,2011-05-20,2011,5,20,2,May,FALSE,B,57197,435397.1900000002,43.95,3.828,192.831317,6.339
16,2011-05-27,2011,5,21,2,May,FALSE,B,57197,444718.67999999976,45.17,3.795,192.8365651,6.339
16,2011-06-03,2011,6,22,2,Jun,FALSE,B,57197,531080.3099999999,54.08,3.763,192.8418131,6.339
16,2011-06-10,2011,6,23,2,Jun,FALSE,B,57197,600952.0600000002,55.78,3.735,192.8470612,6.339
16,2011-06-17,2011,6,24,2,Jun,FALSE,B,57197,581546.23,58.34,3.697,192.9034759,6.339
16,2011-06-24,2011,6,25,2,Jun,FALSE,B,57197,569105.03,54.36,3.661,192.9982655,6.339
16,2011-07-01,2011,7,26,3,Jul,FALSE,B,57197,608737.5599999998,63.59,3.597,193.0930552,6.338
16,2011-07-08,2011,7,27,3,Jul,FALSE,B,57197,634634.66,65,3.54,193.1878448,6.338
16,2011-07-15,2011,7,28,3,Jul,FALSE,B,57197,586841.77,65.16,3.532,193.3125484,6.338
16,2011-07-22,2011,7,29,3,Jul,FALSE,B,57197,581758.2199999999,65.36,3.545,193.5120367,6.338
16,2011-07-29,2011,7,30,3,Jul,FALSE,B,57197,582381.9500000002,66.84,3.547,193.711525,6.338
16,2011-08-05,2011,8,31,3,Aug,FALSE,B,57197,592981.33,63.96,3.554,193.9110133,6.338
16,2011-08-12,2011,8,32,3,Aug,FALSE,B,57197,563884.4699999999,67.09,3.542,194.1105017,6.338
16,2011-08-19,2011,8,33,3,Aug,FALSE,B,57197,554630.42,68.83,3.499,194.2500634,6.338
16,2011-08-26,2011,8,34,3,Aug,FALSE,B,57197,557312.0099999998,67.51,3.485,194.3796374,6.338
16,2011-09-02,2011,9,35,3,Sep,FALSE,B,57197,580805.33,63.44,3.511,194.5092113,6.338
16,2011-09-09,2011,9,36,3,Sep,TRUE,B,57197,574622.5599999999,56.99,3.566,194.6387853,6.338
16,2011-09-16,2011,9,37,3,Sep,FALSE,B,57197,539081.0899999999,53.68,3.596,194.7419707,6.338
16,2011-09-23,2011,9,38,3,Sep,FALSE,B,57197,504856.97000000015,50.39,3.581,194.8099713,6.338
16,2011-09-30,2011,9,39,3,Sep,FALSE,B,57197,450075.31,57.61,3.538,194.8779718,6.338
16,2011-10-07,2011,10,40,4,Oct,FALSE,B,57197,482926.92999999993,48.91,3.498,194.9459724,6.232
16,2011-10-14,2011,10,41,4,Oct,FALSE,B,57197,498241.05999999994,39.97,3.491,195.0261012,6.232
16,2011-10-21,2011,10,42,4,Oct,FALSE,B,57197,560104.1599999999,46.99,3.548,195.1789994,6.232
16,2011-10-28,2011,10,43,4,Oct,FALSE,B,57197,505918.2099999999,41.97,3.55,195.3318977,6.232
16,2011-11-04,2011,11,44,4,Nov,FALSE,B,57197,511059.95,33.43,3.527,195.4847959,6.232
16,2011-11-11,2011,11,45,4,Nov,FALSE,B,57197,513181.31,29.56,3.505,195.6376941,6.232
16,2011-11-18,2011,11,46,4,Nov,FALSE,B,57197,480353.6400000001,31.73,3.479,195.7184713,6.232
16,2011-11-25,2011,11,47,4,Nov,TRUE,B,57197,712422.4000000003,31.39,3.424,195.7704,6.232
16,2011-12-02,2011,12,48,4,Dec,FALSE,B,57197,530492.8400000001,27.83,3.378,195.8223287,6.232
16,2011-12-09,2011,12,49,4,Dec,FALSE,B,57197,574798.8600000001,14.44,3.331,195.8742575,6.232
16,2011-12-16,2011,12,50,4,Dec,FALSE,B,57197,679481.8999999999,22.5,3.266,195.9841685,6.232
16,2011-12-23,2011,12,51,4,Dec,FALSE,B,57197,950691.9600000001,20.79,3.173,196.1713893,6.232
16,2011-12-30,2011,12,52,4,Dec,TRUE,B,57197,665861.0599999998,23.91,3.119,196.3586101,6.232
16,2012-01-06,2012,1,1,1,Jan,FALSE,B,57197,564538.07,26.49,3.095,196.5458309,6.162
16,2012-01-13,2012,1,2,1,Jan,FALSE,B,57197,508520.08999999997,19.55,3.077,196.7330517,6.162
16,2012-01-20,2012,1,3,1,Jan,FALSE,B,57197,474389.7499999999,29.3,3.055,196.7796652,6.162
16,2012-01-27,2012,1,4,1,Jan,FALSE,B,57197,453979.19,28.17,3.038,196.8262786,6.162
16,2012-02-03,2012,2,5,1,Feb,FALSE,B,57197,475905.1000000001,25.53,3.031,196.8728921,6.162
16,2012-02-10,2012,2,6,1,Feb,TRUE,B,57197,473766.97,23.69,3.103,196.9195056,6.162
16,2012-02-17,2012,2,7,1,Feb,FALSE,B,57197,494069.49,31.19,3.113,196.9432711,6.162
16,2012-02-24,2012,2,8,1,Feb,FALSE,B,57197,495720.3,26.21,3.129,196.9499007,6.162
16,2012-03-02,2012,3,9,1,Mar,FALSE,B,57197,464189.09000000014,23.4,3.191,196.9565303,6.162
16,2012-03-09,2012,3,10,1,Mar,FALSE,B,57197,495951.66000000003,28.16,3.286,196.9631599,6.162
16,2012-03-16,2012,3,11,1,Mar,FALSE,B,57197,520850.71,38.02,3.486,197.0457208,6.162
16,2012-03-23,2012,3,12,1,Mar,FALSE,B,57197,493503.88999999996,38.7,3.664,197.2295234,6.162
16,2012-03-30,2012,3,13,1,Mar,FALSE,B,57197,485095.41,48.29,3.75,197.4133259,6.162
16,2012-04-06,2012,4,14,2,Apr,FALSE,B,57197,502662.07000000024,48.93,3.854,197.5971285,6.169
16,2012-04-13,2012,4,15,2,Apr,FALSE,B,57197,450756.71,45.83,3.901,197.780931,6.169
16,2012-04-20,2012,4,16,2,Apr,FALSE,B,57197,436221.26000000007,43.61,3.936,197.7227385,6.169
16,2012-04-27,2012,4,17,2,Apr,FALSE,B,57197,398445.1500000001,59.69,3.927,197.664546,6.169
16,2012-05-04,2012,5,18,2,May,FALSE,B,57197,426959.62000000017,51.34,3.903,197.6063534,6.169
16,2012-05-11,2012,5,19,2,May,FALSE,B,57197,479855.00000000006,53.57,3.87,197.5481609,6.169
16,2012-05-18,2012,5,20,2,May,FALSE,B,57197,493506.4700000002,56.74,3.837,197.5553137,6.169
16,2012-05-25,2012,5,21,2,May,FALSE,B,57197,518045.0899999999,57.36,3.804,197.5886046,6.169
16,2012-06-01,2012,6,22,2,Jun,FALSE,B,57197,532311.9299999998,58.97,3.764,197.6218954,6.169
16,2012-06-08,2012,6,23,2,Jun,FALSE,B,57197,603618.8900000002,65.43,3.741,197.6551863,6.169
16,2012-06-15,2012,6,24,2,Jun,FALSE,B,57197,570045.7899999999,65.36,3.723,197.692292,6.169
16,2012-06-22,2012,6,25,2,Jun,FALSE,B,57197,581745.7199999999,70.41,3.735,197.7389345,6.169
16,2012-06-29,2012,6,26,2,Jun,FALSE,B,57197,570162.2799999999,77.31,3.693,197.785577,6.169
16,2012-07-06,2012,7,27,3,Jul,FALSE,B,57197,641763.5299999999,70.49,3.646,197.8322195,6.061
16,2012-07-13,2012,7,28,3,Jul,FALSE,B,57197,569005.06,70.29,3.613,197.8788621,6.061
16,2012-07-20,2012,7,29,3,Jul,FALSE,B,57197,565297.54,68.43,3.585,197.9290378,6.061
16,2012-07-27,2012,7,30,3,Jul,FALSE,B,57197,539337.87,69,3.57,197.9792136,6.061
16,2012-08-03,2012,8,31,3,Aug,FALSE,B,57197,584000.71,68.59,3.528,198.0293893,6.061
16,2012-08-10,2012,8,32,3,Aug,FALSE,B,57197,554036.8400000001,70.24,3.509,198.0795651,6.061
16,2012-08-17,2012,8,33,3,Aug,FALSE,B,57197,521896.6,62.07,3.545,198.1001057,6.061
16,2012-08-24,2012,8,34,3,Aug,FALSE,B,57197,551152.1499999999,61.44,3.558,198.0984199,6.061
16,2012-08-31,2012,8,35,3,Aug,FALSE,B,57197,551837.31,64.19,3.556,198.0967341,6.061
16,2012-09-07,2012,9,36,3,Sep,TRUE,B,57197,537138.58,60.09,3.596,198.0950484,6.061
16,2012-09-14,2012,9,37,3,Sep,FALSE,B,57197,526525.1599999999,56.69,3.659,198.1267184,6.061
16,2012-09-21,2012,9,38,3,Sep,FALSE,B,57197,509942.55999999994,56.48,3.765,198.358523,6.061
16,2012-09-28,2012,9,39,3,Sep,FALSE,B,57197,469607.73,51.4,3.789,198.5903276,6.061
16,2012-10-05,2012,10,40,4,Oct,FALSE,B,57197,471281.6800000001,50.46,3.779,198.8221322,5.847
16,2012-10-12,2012,10,41,4,Oct,FALSE,B,57197,491817.1899999997,43.26,3.76,199.0539368,5.847
16,2012-10-19,2012,10,42,4,Oct,FALSE,B,57197,577198.97,40.59,3.75,199.1481963,5.847
16,2012-10-26,2012,10,43,4,Oct,FALSE,B,57197,475770.14,40.99,3.686,199.2195317,5.847
17,2010-02-05,2010,2,5,1,Feb,FALSE,B,93188,789036.02,23.11,2.666,126.4420645,6.548
17,2010-02-12,2010,2,6,1,Feb,TRUE,B,93188,841951.9099999999,18.36,2.671,126.4962581,6.548
17,2010-02-19,2010,2,7,1,Feb,FALSE,B,93188,800713.9999999998,25.06,2.654,126.5262857,6.548
17,2010-02-26,2010,2,8,1,Feb,FALSE,B,93188,749549.55,15.64,2.667,126.5522857,6.548
17,2010-03-05,2010,3,9,1,Mar,FALSE,B,93188,783300.0500000002,31.58,2.681,126.5782857,6.548
17,2010-03-12,2010,3,10,1,Mar,FALSE,B,93188,763961.82,29.71,2.733,126.6042857,6.548
17,2010-03-19,2010,3,11,1,Mar,FALSE,B,93188,752034.5199999998,33.96,2.782,126.6066452,6.548
17,2010-03-26,2010,3,12,1,Mar,FALSE,B,93188,793097.64,35.59,2.819,126.6050645,6.548
17,2010-04-02,2010,4,13,2,Apr,FALSE,B,93188,848521.1699999998,36.94,2.842,126.6034839,6.635
17,2010-04-09,2010,4,14,2,Apr,FALSE,B,93188,770228.0200000001,34.05,2.877,126.6019032,6.635
17,2010-04-16,2010,4,15,2,Apr,FALSE,B,93188,757738.7600000001,45.22,2.915,126.5621,6.635
17,2010-04-23,2010,4,16,2,Apr,FALSE,B,93188,977790.8299999998,52.25,2.936,126.4713333,6.635
17,2010-04-30,2010,4,17,2,Apr,FALSE,B,93188,807798.7300000002,43.82,2.941,126.3805667,6.635
17,2010-05-07,2010,5,18,2,May,FALSE,B,93188,843848.6500000001,40.26,2.948,126.2898,6.635
17,2010-05-14,2010,5,19,2,May,FALSE,B,93188,813756.0899999999,47.28,2.962,126.2085484,6.635
17,2010-05-21,2010,5,20,2,May,FALSE,B,93188,826626.5,53.94,2.95,126.1843871,6.635
17,2010-05-28,2010,5,21,2,May,FALSE,B,93188,872817.6199999998,48.19,2.908,126.1602258,6.635
17,2010-06-04,2010,6,22,2,Jun,FALSE,B,93188,876902.8700000002,53.79,2.871,126.1360645,6.635
17,2010-06-11,2010,6,23,2,Jun,FALSE,B,93188,845252.2099999996,57.14,2.841,126.1119032,6.635
17,2010-06-18,2010,6,24,2,Jun,FALSE,B,93188,877996.2699999999,54.94,2.819,126.114,6.635
17,2010-06-25,2010,6,25,2,Jun,FALSE,B,93188,893995.4399999998,62.64,2.82,126.1266,6.635
17,2010-07-02,2010,7,26,3,Jul,FALSE,B,93188,958875.37,68.98,2.814,126.1392,6.697
17,2010-07-09,2010,7,27,3,Jul,FALSE,B,93188,836915.9199999998,62.41,2.802,126.1518,6.697
17,2010-07-16,2010,7,28,3,Jul,FALSE,B,93188,876591.41,65.66,2.791,126.1498065,6.697
17,2010-07-23,2010,7,29,3,Jul,FALSE,B,93188,893504.8700000001,69.66,2.797,126.1283548,6.697
17,2010-07-30,2010,7,30,3,Jul,FALSE,B,93188,833517.1900000002,69.96,2.797,126.1069032,6.697
17,2010-08-06,2010,8,31,3,Aug,FALSE,B,93188,795301.1699999998,70.53,2.802,126.0854516,6.697
17,2010-08-13,2010,8,32,3,Aug,FALSE,B,93188,759995.18,65.17,2.837,126.064,6.697
17,2010-08-20,2010,8,33,3,Aug,FALSE,B,93188,783929.7,67.04,2.85,126.0766452,6.697
17,2010-08-27,2010,8,34,3,Aug,FALSE,B,93188,802583.8900000001,65.03,2.854,126.0892903,6.697
17,2010-09-03,2010,9,35,3,Sep,FALSE,B,93188,834373.7300000001,57.86,2.868,126.1019355,6.697
17,2010-09-10,2010,9,36,3,Sep,TRUE,B,93188,1200888.2799999998,56.28,2.87,126.1145806,6.697
17,2010-09-17,2010,9,37,3,Sep,FALSE,B,93188,871264.2499999999,58.53,2.875,126.1454667,6.697
17,2010-09-24,2010,9,38,3,Sep,FALSE,B,93188,852876.2899999998,58.39,2.872,126.1900333,6.697
17,2010-10-01,2010,10,39,4,Oct,FALSE,B,93188,829207.2699999999,60.07,2.853,126.2346,6.885
17,2010-10-08,2010,10,40,4,Oct,FALSE,B,93188,827738.0600000002,58.06,2.841,126.2791667,6.885
17,2010-10-15,2010,10,41,4,Oct,FALSE,B,93188,838297.3200000001,47.35,2.845,126.3266774,6.885
17,2010-10-22,2010,10,42,4,Oct,FALSE,B,93188,815093.7599999999,47.95,2.849,126.3815484,6.885
17,2010-10-29,2010,10,43,4,Oct,FALSE,B,93188,861941.2499999999,39.87,2.841,126.4364194,6.885
17,2010-11-05,2010,11,44,4,Nov,FALSE,B,93188,818434.4900000002,42.54,2.831,126.4912903,6.885
17,2010-11-12,2010,11,45,4,Nov,FALSE,B,93188,855459.9599999995,36.32,2.831,126.5461613,6.885
17,2010-11-19,2010,11,46,4,Nov,FALSE,B,93188,782252.5700000001,36.31,2.842,126.6072,6.885
17,2010-11-26,2010,11,47,4,Nov,TRUE,B,93188,1005448.7600000002,19.03,2.83,126.6692667,6.885
17,2010-12-03,2010,12,48,4,Dec,FALSE,B,93188,926573.8099999998,22.47,2.812,126.7313333,6.885
17,2010-12-10,2010,12,49,4,Dec,FALSE,B,93188,962475.5499999999,31.64,2.817,126.7934,6.885
17,2010-12-17,2010,12,50,4,Dec,FALSE,B,93188,1049372.3800000001,25.13,2.842,126.8794839,6.885
17,2010-12-24,2010,12,51,4,Dec,FALSE,B,93188,1309226.7899999998,26.58,2.846,126.9835806,6.885
17,2010-12-31,2010,12,52,4,Dec,TRUE,B,93188,635862.55,20.79,2.868,127.0876774,6.885
17,2011-01-07,2011,1,1,1,Jan,FALSE,B,93188,1083071.1399999994,6.23,2.891,127.1917742,6.866
17,2011-01-14,2011,1,2,1,Jan,FALSE,B,93188,758510.3600000001,16.57,2.903,127.3009355,6.866
17,2011-01-21,2011,1,3,1,Jan,FALSE,B,93188,755804.37,26.62,2.934,127.4404839,6.866
17,2011-01-28,2011,1,4,1,Jan,FALSE,B,93188,736335.69,22.16,2.96,127.5800323,6.866
17,2011-02-04,2011,2,5,1,Feb,FALSE,B,93188,816603.0500000002,11.29,2.974,127.7195806,6.866
17,2011-02-11,2011,2,6,1,Feb,TRUE,B,93188,813211.46,14.19,3.034,127.859129,6.866
17,2011-02-18,2011,2,7,1,Feb,FALSE,B,93188,860962.9099999999,26.86,3.062,127.99525,6.866
17,2011-02-25,2011,2,8,1,Feb,FALSE,B,93188,767256.5299999998,24.36,3.12,128.13,6.866
17,2011-03-04,2011,3,9,1,Mar,FALSE,B,93188,816138.3300000001,24.21,3.23,128.26475,6.866
17,2011-03-11,2011,3,10,1,Mar,FALSE,B,93188,779602.3600000002,32.42,3.346,128.3995,6.866
17,2011-03-18,2011,3,11,1,Mar,FALSE,B,93188,778436.8100000002,34.48,3.407,128.5121935,6.866
17,2011-03-25,2011,3,12,1,Mar,FALSE,B,93188,781267.7600000002,36.71,3.435,128.6160645,6.866
17,2011-04-01,2011,4,13,2,Apr,FALSE,B,93188,795859.2300000002,39.38,3.487,128.7199355,6.774
17,2011-04-08,2011,4,14,2,Apr,FALSE,B,93188,811855.7200000001,39.16,3.547,128.8238065,6.774
17,2011-04-15,2011,4,15,2,Apr,FALSE,B,93188,825283.4300000005,39.98,3.616,128.9107333,6.774
17,2011-04-22,2011,4,16,2,Apr,FALSE,B,93188,1060770.1099999999,42.24,3.655,128.9553,6.774
17,2011-04-29,2011,4,17,2,Apr,FALSE,B,93188,806979.15,40.14,3.683,128.9998667,6.774
17,2011-05-06,2011,5,18,2,May,FALSE,B,93188,882132.2800000003,45.66,3.744,129.0444333,6.774
17,2011-05-13,2011,5,19,2,May,FALSE,B,93188,870625.4900000002,49.26,3.77,129.089,6.774
17,2011-05-20,2011,5,20,2,May,FALSE,B,93188,844443.3499999999,51.93,3.802,129.0756774,6.774
17,2011-05-27,2011,5,21,2,May,FALSE,B,93188,892056.6399999995,51.04,3.778,129.0623548,6.774
17,2011-06-03,2011,6,22,2,Jun,FALSE,B,93188,895020.48,49.61,3.752,129.0490323,6.774
17,2011-06-10,2011,6,23,2,Jun,FALSE,B,93188,881190.4600000001,54.57,3.732,129.0357097,6.774
17,2011-06-17,2011,6,24,2,Jun,FALSE,B,93188,894686.6699999997,56.61,3.704,129.0432,6.774
17,2011-06-24,2011,6,25,2,Jun,FALSE,B,93188,920719.9800000001,60.99,3.668,129.0663,6.774
17,2011-07-01,2011,7,26,3,Jul,FALSE,B,93188,940554.3399999997,67.39,3.613,129.0894,6.745
17,2011-07-08,2011,7,27,3,Jul,FALSE,B,93188,915064.2200000002,70.6,3.563,129.1125,6.745
17,2011-07-15,2011,7,28,3,Jul,FALSE,B,93188,902727.7600000001,67.93,3.553,129.1338387,6.745
17,2011-07-22,2011,7,29,3,Jul,FALSE,B,93188,899044.34,69.82,3.563,129.1507742,6.745
17,2011-07-29,2011,7,30,3,Jul,FALSE,B,93188,861894.7700000001,68.59,3.574,129.1677097,6.745
17,2011-08-05,2011,8,31,3,Aug,FALSE,B,93188,866184.9200000003,65.71,3.595,129.1846452,6.745
17,2011-08-12,2011,8,32,3,Aug,FALSE,B,93188,800819.7900000002,64.79,3.606,129.2015806,6.745
17,2011-08-19,2011,8,33,3,Aug,FALSE,B,93188,797523.0400000002,67.59,3.578,129.2405806,6.745
17,2011-08-26,2011,8,34,3,Aug,FALSE,B,93188,837390.7899999998,72.04,3.57,129.2832581,6.745
17,2011-09-02,2011,9,35,3,Sep,FALSE,B,93188,847380.0699999997,69.31,3.58,129.32593550000001,6.745
17,2011-09-09,2011,9,36,3,Sep,TRUE,B,93188,1161900.1800000002,61.94,3.619,129.3686129,6.745
17,2011-09-16,2011,9,37,3,Sep,FALSE,B,93188,1051116.9500000002,61.48,3.641,129.4306,6.745
17,2011-09-23,2011,9,38,3,Sep,FALSE,B,93188,895535.3100000002,56.96,3.648,129.5183333,6.745
17,2011-09-30,2011,9,39,3,Sep,FALSE,B,93188,868191.0500000003,61.4,3.623,129.6060667,6.745
17,2011-10-07,2011,10,40,4,Oct,FALSE,B,93188,918006.8999999999,54.4,3.592,129.6938,6.617
17,2011-10-14,2011,10,41,4,Oct,FALSE,B,93188,884042.6300000001,47.69,3.567,129.7706452,6.617
17,2011-10-21,2011,10,42,4,Oct,FALSE,B,93188,877380.2200000001,47.27,3.579,129.7821613,6.617
17,2011-10-28,2011,10,43,4,Oct,FALSE,B,93188,936508.4300000002,41.89,3.567,129.7936774,6.617
17,2011-11-04,2011,11,44,4,Nov,FALSE,B,93188,927657.6299999999,37.52,3.538,129.8051935,6.617
17,2011-11-11,2011,11,45,4,Nov,FALSE,B,93188,914759.1999999997,27.61,3.513,129.8167097,6.617
17,2011-11-18,2011,11,46,4,Nov,FALSE,B,93188,877724.3099999999,32.93,3.489,129.8268333,6.617
17,2011-11-25,2011,11,47,4,Nov,TRUE,B,93188,1225700.2799999998,32.81,3.445,129.8364,6.617
17,2011-12-02,2011,12,48,4,Dec,FALSE,B,93188,945267.6800000004,26.47,3.389,129.8459667,6.617
17,2011-12-09,2011,12,49,4,Dec,FALSE,B,93188,976522.93,17.56,3.341,129.8555333,6.617
17,2011-12-16,2011,12,50,4,Dec,FALSE,B,93188,1067754.0599999996,21.07,3.282,129.8980645,6.617
17,2011-12-23,2011,12,51,4,Dec,FALSE,B,93188,1289156.9000000001,18.76,3.186,129.9845484,6.617
17,2011-12-30,2011,12,52,4,Dec,TRUE,B,93188,777207.3,26.73,3.119,130.0710323,6.617
17,2012-01-06,2012,1,1,1,Jan,FALSE,B,93188,1198104.2200000004,27.64,3.08,130.1575161,6.403
17,2012-01-13,2012,1,2,1,Jan,FALSE,B,93188,873576.9599999996,20.28,3.056,130.244,6.403
17,2012-01-20,2012,1,3,1,Jan,FALSE,B,93188,809272.6499999998,27.26,3.047,130.2792258,6.403
17,2012-01-27,2012,1,4,1,Jan,FALSE,B,93188,769522.3299999998,29.99,3.058,130.3144516,6.403
17,2012-02-03,2012,2,5,1,Feb,FALSE,B,93188,864852.85,26.26,3.077,130.3496774,6.403
17,2012-02-10,2012,2,6,1,Feb,TRUE,B,93188,880165.7000000002,23.63,3.116,130.3849032,6.403
17,2012-02-17,2012,2,7,1,Feb,FALSE,B,93188,927084.6500000003,30.76,3.119,130.4546207,6.403
17,2012-02-24,2012,2,8,1,Feb,FALSE,B,93188,843864.4299999997,30.01,3.145,130.5502069,6.403
17,2012-03-02,2012,3,9,1,Mar,FALSE,B,93188,856178.4700000002,26.28,3.242,130.6457931,6.403
17,2012-03-09,2012,3,10,1,Mar,FALSE,B,93188,860224.9800000001,32.02,3.38,130.7413793,6.403
17,2012-03-16,2012,3,11,1,Mar,FALSE,B,93188,853136.4600000001,43.69,3.529,130.8261935,6.403
17,2012-03-23,2012,3,12,1,Mar,FALSE,B,93188,851762.2799999999,40.69,3.671,130.8966452,6.403
17,2012-03-30,2012,3,13,1,Mar,FALSE,B,93188,872469.0299999997,45.29,3.734,130.9670968,6.403
